tweet,label
Astronomers have detected the largest explosion in the universe since the Big Bang.,SCIENCE
Scientists have developed a new type of battery that can be charged in minutes.,SCIENCE
A new study has found that eating a diet rich in fiber can lower the risk of heart disease.,SCIENCE
Researchers have found a way to use artificial intelligence to predict the onset of Alzheimer's disease.,SCIENCE
A new study suggests that exposure to green spaces can help reduce the risk of developing type 2 diabetes.,SCIENCE
Scientists have discovered a new way to generate electricity using bacteria.,SCIENCE
A team of researchers has found a way to use nanotechnology to target cancer cells.,SCIENCE
The latest research shows that a Mediterranean diet can help reduce the risk of developing type 2 diabetes.,SCIENCE
Scientists have discovered a new species of spider in the Amazon rainforest.,SCIENCE
Astronomers have discovered a massive black hole in the center of the Milky Way.,SCIENCE
Researchers have found evidence of a new type of particle that could help explain dark matter.,SCIENCE
A new study has found that eating a diet rich in fruits and vegetables can lower the risk of heart disease.,SCIENCE
Scientists have developed a new method for converting plastic waste into usable fuel.,SCIENCE
A team of researchers has found a way to use nanotechnology to deliver drugs directly to cancer cells.,SCIENCE
The latest research shows that a Mediterranean diet can help reduce the risk of developing certain types of cancer.,SCIENCE
Scientists have discovered a new type of bacteria that could help fight antibiotic-resistant infections.,SCIENCE
Astronomers have discovered a new exoplanet that could potentially support life.,SCIENCE
Researchers have found evidence of a massive underground lake on Mars.,SCIENCE
A new study suggests that eating a diet high in omega-3 fatty acids can lower the risk of developing Alzheimer's disease.,SCIENCE
Scientists have developed a new way to produce clean energy using seawater.,SCIENCE
A team of researchers has found a way to use nanotechnology to repair damaged nerve cells.,SCIENCE
The latest research shows that regular exercise can help reduce the risk of developing certain types of cancer.,SCIENCE
Scientists have discovered a new species of bird in the Galapagos Islands.,SCIENCE
Astronomers have discovered a new type of star that could help explain the origins of the universe.,SCIENCE
Researchers have found evidence of a new type of particle that could help explain the nature of dark energy.,SCIENCE
A new study has found that eating a diet high in fiber can lower the risk of developing certain types of cancer.,SCIENCE
Scientists have developed a new method for detecting Alzheimer's disease using eye scans.,SCIENCE
A team of researchers has found a way to use nanotechnology to repair damaged heart tissue.,SCIENCE
The latest research shows that a Mediterranean diet can help reduce the risk of developing certain types of dementia.,SCIENCE
New research shows that sleep deprivation can have a negative impact on immune function. #sleep #health,SCIENCE
Scientists have found evidence that dolphins can communicate with each other using 'names'. #dolphins #communication,SCIENCE
A new study suggests that intermittent fasting can improve brain function and boost longevity. #fasting #health,SCIENCE
Researchers have developed a new vaccine that could potentially protect against all strains of the flu. #vaccine #influenza,SCIENCE
Astronomers have discovered a planet that is roughly the same size as Earth and could potentially support life. #exoplanet #astrobiology,SCIENCE
Scientists have discovered a new way to create renewable energy using wood waste. #renewableenergy #sustainability,SCIENCE
New research suggests that exposure to air pollution can increase the risk of developing dementia. #airpollution #dementia,SCIENCE
Researchers have found evidence of a new type of particle that could potentially help unlock the secrets of the universe. #particlephysics #cosmology,SCIENCE
A new study suggests that spending time in nature can help improve mental health and reduce stress. #nature #mentalhealth,SCIENCE
Scientists have discovered a new species of dinosaur that is unlike any other previously known. #dinosaurs #paleontology,SCIENCE
Astronomers have detected a 'ghost particle' that traveled four billion light years to reach Earth. #astrophysics #neutrinos,SCIENCE
Researchers have found evidence that laughter can have a positive impact on immune function. #laughter #health,SCIENCE
New research shows that consuming probiotics could potentially improve symptoms of depression. #probiotics #mentalhealth,SCIENCE
Scientists have developed a new type of solar cell that is more efficient and less expensive to produce. #solarpower #renewableenergy,SCIENCE
A team of researchers has found a way to use CRISPR gene editing to potentially cure sickle cell anemia. #CRISPR #genetics,SCIENCE
The latest research shows that eating a plant-based diet can help reduce the risk of developing certain types of cancer. #plantbased #cancerprevention,SCIENCE
Astronomers have discovered a new type of galaxy that is unlike any other previously known. #galaxies #astronomy,SCIENCE
Scientists have developed a new type of robotic exoskeleton that can help people with spinal cord injuries walk again. #robotics #healthtech,SCIENCE
Researchers have found evidence that exposure to blue light can disrupt sleep and lead to increased risk of health problems. #bluelight #sleep,SCIENCE
A new study suggests that regular consumption of coffee could potentially help prevent certain types of cancer. #coffee #cancerprevention,SCIENCE
